x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
833686,195853,222007,839935,222614,177749
833686,195853,242007,844633,221697,197447
833686,215853,202007,832953,242508,158898
833686,215853,222007,837203,241625,176563
833686,215853,242007,843697,240882,199622
833686,235853,202007,830908,261186,157449
833686,235853,222007,834352,260368,173776
833686,235853,242007,839456,260112,192857
833686,255853,182007,830366,278805,140527
833686,255853,202007,830307,278795,157812
833686,255853,222007,835159,280280,172432
833686,255853,242007,835588,280417,189866
833686,255853,262007,844059,279418,209012
833686,275853,182007,829478,296355,140666
833686,275853,202007,830253,295876,159857
833686,275853,222007,835831,298266,176298
833686,275853,242007,839452,298850,195200
833686,275853,262007,844944,298998,212699
833686,295853,202007,831137,314749,160474
833686,295853,222007,836748,317863,177613
833686,295853,242007,840518,318322,197631
813686,175853,222007,821816,202703,177256
813686,175853,242007,826748,200483,195191
813686,195853,182007,817065,221256,141027
813686,195853,202007,816439,222093,161661
813686,195853,222007,820285,220425,179667
813686,195853,242007,827643,218735,203474
813686,215853,182007,813263,240563,142967
813686,215853,202007,815514,239775,160583
813686,215853,222007,818377,239221,182341
813686,215853,242007,827254,238022,206137
813686,235853,182007,812693,258414,142320
813686,235853,202007,813843,258435,161794
813686,235853,222007,814279,257935,184537
813686,235853,242007,823579,258536,200053
813686,235853,262007,835969,258475,221775
813686,255853,182007,811889,276395,142806
813686,255853,202007,811716,276558,164213
813686,255853,222007,811097,276396,184095
813686,255853,242007,817078,277263,198836
813686,255853,262007,835696,280434,216422
813686,275853,162007,813860,295094,122450
813686,275853,182007,810727,293907,144965
813686,275853,202007,813507,296009,162123
813686,275853,222007,814432,295120,182240
813686,275853,242007,814745,293282,201155
813686,275853,262007,828726,298620,219200
813686,295853,182007,811830,311393,145733
813686,295853,202007,815609,314120,163101
813686,295853,222007,817917,315684,180230
813686,295853,242007,817044,313316,201237
813686,295853,262007,822826,315457,221341
813686,315853,182007,814926,332351,142212
813686,315853,202007,815067,332669,163019
813686,315853,222007,820084,335828,181847
813686,315853,242007,822263,336768,201495
813686,315853,262007,824297,335902,219034
813686,335853,202007,817726,353634,159742
813686,335853,222007,821708,355994,178238
813686,335853,242007,822223,355685,199040
793686,155853,222007,807401,178869,175750
793686,175853,182007,799227,201215,141512
793686,175853,202007,799721,202316,161016
793686,175853,222007,803530,199623,177812
793686,175853,242007,810408,195109,199653
793686,195853,162007,798162,218792,121659
793686,195853,182007,795750,219963,144395
793686,195853,202007,795068,220550,169003
793686,195853,222007,800289,219430,187051
793686,195853,242007,807829,217206,203351
793686,215853,162007,797043,237547,121497
793686,215853,182007,794595,238569,146602
793686,215853,202007,792923,239431,173465
793686,215853,222007,798453,238241,188967
793686,215853,242007,809105,237352,202898
793686,215853,262007,816566,236806,216592
793686,235853,162007,796045,255934,123176
793686,235853,182007,795571,256187,145535
793686,235853,202007,792389,257316,172559
793686,235853,222007,797641,256137,186982
793686,235853,242007,805854,257119,202834
793686,235853,262007,818435,257115,218981
793686,255853,162007,795574,275129,122211
793686,255853,182007,792948,273202,150645
793686,255853,202007,792455,273838,170813
793686,255853,222007,797015,275454,184388
793686,255853,242007,799042,276126,205356
793686,255853,262007,808187,277288,222323
793686,275853,162007,795694,293060,125034
793686,275853,182007,789545,290914,154820
793686,275853,202007,791305,290192,172608
793686,275853,222007,793898,292176,186164
793686,275853,242007,798642,293301,203558
793686,275853,262007,800979,293411,222019
793686,295853,162007,794293,311009,127671
793686,295853,182007,792996,310350,151485
793686,295853,202007,791123,308161,171057
793686,295853,222007,793703,309080,187460
793686,295853,242007,796435,310318,203314
793686,295853,262007,800759,313216,220032
793686,315853,162007,795929,331130,125097
793686,315853,182007,795356,329989,147394
793686,315853,202007,795583,329902,167150
793686,315853,222007,796465,329538,183928
793686,315853,242007,799987,332239,202903
793686,315853,262007,801860,332212,221672
793686,335853,182007,796970,350870,142733
793686,335853,202007,798420,352727,162014
793686,335853,222007,801997,354527,182267
793686,335853,242007,804068,355039,204294
793686,355853,222007,801869,376593,178787
773686,155853,182007,783750,178162,140629
773686,155853,202007,785215,178546,159897
773686,155853,222007,789617,177097,175710
773686,175853,182007,777961,198746,145226
773686,175853,202007,777927,199882,168248
773686,175853,222007,785161,196426,181348
773686,175853,242007,790739,193340,197377
773686,195853,162007,777974,216128,123765
773686,195853,182007,774281,219311,150986
773686,195853,202007,776395,218922,170373
773686,195853,222007,780425,217313,188062
773686,195853,242007,786928,214644,202292
773686,215853,162007,776589,235220,123825
773686,215853,182007,775715,236088,145104
773686,215853,202007,777461,236472,165244
773686,215853,222007,781270,236143,184064
773686,215853,242007,787746,235152,204568
773686,235853,142007,777648,254083,102139
773686,235853,162007,775772,254260,123835
773686,235853,182007,775477,253049,143397
773686,235853,202007,776735,253976,162048
773686,235853,222007,781624,254834,181249
773686,235853,242007,784456,254852,206141
773686,235853,262007,801552,255007,228010
773686,255853,142007,776128,272942,105484
773686,255853,162007,776363,272950,123786
773686,255853,182007,775391,272240,144840
773686,255853,202007,778447,273235,161344
773686,255853,222007,781042,274838,180346
773686,255853,242007,781458,273840,202550
773686,255853,262007,785923,274094,224114
773686,275853,142007,775323,291967,106315
773686,275853,162007,776178,291959,124938
773686,275853,182007,776955,292867,143412
773686,275853,202007,777588,292668,162316
773686,275853,222007,779192,293368,181458
773686,275853,242007,780314,292482,202063
773686,295853,142007,775847,310914,108742
773686,295853,162007,776566,311245,125660
773686,295853,182007,777821,313098,142118
773686,295853,202007,779302,312891,162057
773686,295853,222007,779950,312586,183179
773686,295853,242007,780232,311930,201703
773686,315853,162007,776434,330434,126748
773686,315853,182007,776216,329482,147726
773686,315853,202007,778639,331255,165723
773686,315853,222007,779631,331748,183539
773686,315853,242007,782882,333914,201380
773686,315853,262007,781560,330801,223212
773686,335853,162007,776674,351964,124433
773686,335853,182007,777081,349951,145980
773686,335853,202007,778423,350097,165951
773686,335853,222007,781982,354893,181745
773686,335853,242007,784377,356296,200621
773686,355853,202007,779436,372949,161844
773686,355853,222007,782404,376164,181374
773686,355853,242007,783207,375451,203383
753686,155853,182007,762181,174905,143503
753686,155853,202007,765852,174542,160128
753686,175853,162007,758897,193034,123206
753686,175853,182007,756924,192445,145299
753686,175853,202007,759493,193537,167131
753686,175853,222007,765618,191520,181106
753686,195853,162007,756625,212816,122766
753686,195853,182007,755153,213609,143975
753686,195853,202007,757162,213560,162608
753686,195853,222007,761283,212489,184117
753686,195853,242007,771089,208561,208793
753686,215853,142007,757618,232283,102632
753686,215853,162007,754860,232197,122844
753686,215853,182007,754721,231717,141176
753686,215853,202007,754076,232062,163391
753686,215853,242007,764504,233454,205118
753686,215853,262007,770994,232725,227680
753686,235853,142007,755897,251706,103774
753686,235853,162007,754483,251744,122644
753686,235853,182007,753394,251033,141872
753686,235853,202007,752745,251015,162698
753686,235853,242007,762606,252899,203206
753686,235853,262007,769101,252997,226316
753686,255853,142007,754966,271445,105225
753686,255853,162007,754156,271443,124070
753686,255853,182007,754046,271100,141111
753686,255853,202007,754220,270275,163904
753686,255853,242007,761391,272349,201720
753686,275853,142007,755192,292243,105625
753686,275853,162007,755087,291816,123765
753686,275853,182007,755627,291120,142362
753686,275853,202007,755346,289751,163966
753686,275853,242007,761327,290927,201039
753686,295853,142007,755668,311000,105995
753686,295853,162007,757583,312231,123709
753686,295853,182007,758950,313135,139502
753686,295853,202007,759506,312244,161837
753686,295853,222007,760950,312716,180789
753686,295853,242007,761358,310806,200708
753686,315853,142007,756386,330662,107165
753686,315853,162007,757077,331081,125675
753686,315853,182007,760361,334396,141346
753686,315853,202007,759778,331763,162067
753686,315853,222007,762118,333250,181005
753686,315853,242007,762896,332320,202252
753686,335853,162007,756977,351377,126453
753686,335853,182007,756972,350591,148449
753686,335853,202007,759860,352530,163702
753686,335853,222007,762678,354696,182161
753686,335853,242007,763410,354037,202367
753686,355853,182007,757629,370811,144766
753686,355853,202007,760119,373430,163871
753686,355853,222007,760846,373698,183266
753686,355853,242007,763013,373319,204530
733686,175853,162007,736202,188741,125063
733686,175853,182007,735675,188428,147694
733686,175853,202007,738895,188697,166598
733686,195853,162007,735250,208710,123921
733686,195853,182007,734903,209565,144291
733686,195853,202007,735580,210835,165334
733686,195853,222007,740643,210022,185285
733686,195853,242007,744611,210176,203333
733686,215853,142007,734444,229595,103549
733686,215853,162007,733923,229670,124197
733686,215853,182007,733012,229747,143729
733686,215853,202007,735902,229738,164149
733686,215853,222007,740221,229910,185021
733686,215853,242007,743436,230339,202361
733686,215853,262007,747183,231712,223790
733686,235853,142007,732965,249450,104540
733686,235853,162007,733818,249690,123652
733686,235853,182007,733605,249497,141999
733686,235853,202007,734550,248897,163557
733686,235853,222007,738479,249872,184523
733686,235853,242007,743348,250362,203970
733686,235853,262007,746688,251123,223212
733686,255853,142007,732872,269869,106808
733686,255853,162007,733594,270298,123732
733686,255853,182007,733809,269136,143900
733686,255853,202007,734631,269536,162665
733686,255853,222007,739988,269564,185268
733686,255853,242007,742674,269829,202546
733686,275853,122007,732621,290942,84774
733686,275853,142007,732770,290063,106640
733686,275853,162007,733399,290208,126256
733686,275853,182007,734230,289556,145212
733686,275853,202007,735926,287857,163950
733686,275853,242007,743520,289485,203710
733686,295853,142007,733444,310064,106041
733686,295853,162007,734127,310055,126447
733686,295853,182007,735564,309824,145574
733686,295853,242007,742734,309606,203380
733686,315853,142007,734965,331239,106870
733686,315853,162007,737819,334323,122514
733686,315853,182007,738730,333329,142021
733686,315853,202007,739330,331528,162944
733686,315853,222007,742128,332428,181976
733686,315853,242007,742852,330918,202748
733686,335853,142007,735415,353296,105686
733686,335853,162007,736318,353624,127495
733686,335853,182007,738573,354243,144266
733686,335853,202007,741129,354516,162829
733686,335853,222007,743660,355786,181734
733686,335853,242007,743482,351648,204274
733686,355853,162007,736268,374009,125244
733686,355853,182007,736360,372123,146918
733686,355853,202007,738595,372737,165522
733686,355853,222007,741634,373298,184664
713686,135853,162007,725559,149591,129107
713686,135853,182007,726994,149078,149260
713686,155853,162007,722069,168735,129206
713686,155853,182007,724092,168545,149774
713686,175853,202007,721704,188213,171394
713686,175853,222007,726220,186953,187617
713686,195853,122007,716251,211981,83812
713686,195853,142007,718065,208452,104080
713686,195853,182007,715880,208189,150489
713686,195853,202007,718176,208608,168307
713686,195853,222007,722742,208054,188198
713686,195853,242007,725949,209924,204503
713686,215853,122007,715740,230684,81699
713686,215853,142007,715507,228005,104223
713686,215853,182007,715617,227661,146690
713686,215853,202007,717217,227511,164363
713686,215853,222007,721929,228767,186835
713686,215853,242007,724529,229528,205459
713686,215853,262007,727994,230115,227351
713686,235853,122007,714824,250591,83134
713686,235853,142007,716105,248326,105914
713686,235853,162007,715883,248533,126547
713686,235853,182007,714888,247067,143450
713686,235853,202007,715446,247264,163198
713686,235853,222007,718879,247229,185233
713686,235853,242007,723206,248192,205185
713686,235853,262007,726967,249098,226672
713686,255853,142007,712422,269537,107761
713686,255853,162007,713760,269150,125625
713686,255853,182007,714690,267663,144589
713686,255853,202007,717183,267820,164125
713686,255853,222007,721303,268716,186221
713686,255853,242007,722852,267979,205266
713686,255853,262007,727077,268530,224473
713686,275853,142007,710472,287525,108746
713686,275853,162007,714214,289049,127801
713686,275853,182007,714894,288307,146316
713686,275853,202007,718106,288367,166559
713686,275853,222007,721388,287805,186195
713686,275853,242007,724374,287918,204472
713686,295853,142007,710436,309498,107267
713686,295853,162007,714316,309276,127657
713686,295853,182007,715987,309026,146911
713686,295853,202007,717769,308556,165658
713686,295853,222007,722140,309182,186001
713686,295853,242007,723589,307527,203768
713686,315853,142007,711408,331691,105460
713686,315853,162007,714506,331896,127199
713686,315853,182007,717105,332552,145847
713686,315853,222007,722273,331322,185195
713686,315853,242007,724083,329213,206492
713686,335853,162007,714639,354113,125409
713686,335853,182007,718373,357055,143684
713686,335853,202007,720479,353568,165620
713686,335853,222007,723670,352813,184517
713686,355853,182007,713976,374873,147700
713686,355853,202007,720211,374050,166419
713686,355853,222007,722128,376003,186375
693686,115853,142007,707119,128240,111643
693686,115853,162007,710043,126848,131643
693686,115853,182007,711166,126552,153046
693686,135853,142007,705839,147200,109654
693686,135853,162007,707137,145691,132100
693686,135853,182007,709044,146895,151644
693686,155853,162007,704556,166340,131977
693686,155853,182007,706635,167324,151775
693686,175853,122007,698733,192608,85375
693686,175853,162007,702329,186513,130191
693686,175853,182007,703691,186716,151825
693686,195853,102007,696456,210242,60374
693686,195853,122007,695606,211449,83195
693686,195853,142007,697308,208116,106102
693686,195853,162007,700357,205684,129256
693686,195853,202007,701008,205398,172130
693686,195853,222007,703767,205163,191984
693686,195853,242007,705290,204750,211952
693686,215853,102007,693625,230189,62364
693686,215853,122007,693695,228689,78675
693686,215853,142007,693943,225788,101616
693686,215853,162007,698959,225385,128295
693686,215853,182007,698704,226118,149190
693686,215853,202007,700875,226419,168923
693686,215853,222007,703253,227362,186815
693686,215853,242007,703828,227034,207240
693686,235853,102007,692737,251127,64745
693686,235853,122007,695123,246978,84818
693686,235853,142007,697436,245964,107893
693686,235853,162007,698720,245260,130263
693686,235853,182007,698279,245853,149938
693686,235853,202007,700948,247141,168030
693686,235853,222007,702159,246322,186486
693686,235853,242007,705740,247350,209305
693686,255853,102007,693464,271572,66664
693686,255853,142007,695720,264361,112161
693686,255853,182007,697686,266228,148447
693686,255853,202007,698979,265929,167282
693686,255853,222007,702341,266658,188336
693686,255853,242007,704967,267463,206664
693686,275853,162007,695309,286883,128226
693686,275853,182007,697179,287033,149201
693686,275853,202007,699382,286925,168794
693686,275853,222007,703157,287289,188210
693686,275853,242007,705448,286793,206759
693686,295853,162007,694095,309285,128696
693686,295853,182007,697500,310235,148049
693686,295853,202007,700502,309209,168708
693686,295853,222007,703180,308168,188092
693686,295853,242007,705260,306971,205728
693686,315853,162007,694148,331171,128281
693686,315853,182007,695595,333092,148097
693686,315853,202007,698920,332240,169097
693686,315853,222007,702273,329982,188568
693686,315853,242007,704526,328806,206430
693686,335853,182007,694902,353551,147200
693686,335853,222007,702327,354277,187900
673686,95853,142007,690711,106377,115048
673686,115853,122007,686470,128832,92492
673686,115853,142007,688121,127183,112450
673686,115853,162007,690150,125655,134117
673686,115853,182007,691743,126709,156344
673686,135853,122007,685814,147024,89561
673686,135853,142007,686703,145688,110252
673686,135853,162007,688927,143693,131854
673686,135853,182007,689411,146397,155848
673686,155853,102007,685479,171024,61580
673686,155853,122007,685233,170217,86226
673686,155853,142007,684788,165442,110939
673686,155853,162007,685697,165670,133150
673686,155853,182007,686431,165955,155376
673686,155853,202007,689482,166113,175733
673686,175853,102007,680613,189341,62843
673686,175853,122007,680098,189952,85556
673686,175853,142007,681146,186217,107175
673686,175853,162007,683946,185343,131968
673686,175853,182007,684628,185547,154707
673686,175853,202007,686952,184340,174639
673686,195853,82007,677526,206955,42247
673686,195853,102007,675499,208709,60640
673686,195853,122007,676223,209682,83009
673686,195853,142007,681811,205506,108237
673686,195853,162007,681962,204677,131635
673686,195853,182007,682321,204073,153542
673686,195853,202007,682795,203305,175770
673686,195853,222007,683049,201857,195611
673686,215853,82007,675739,228066,42733
673686,215853,102007,674214,228744,63766
673686,215853,122007,674878,227765,87151
673686,215853,142007,678093,223100,109682
673686,215853,162007,680262,223094,132842
673686,215853,222007,681766,224063,196147
673686,215853,242007,684534,224741,218567
673686,235853,82007,674342,249045,47725
673686,235853,102007,672622,249716,66843
673686,235853,122007,674313,245662,88806
673686,235853,142007,678235,243400,116845
673686,235853,162007,679446,242867,134198
673686,235853,202007,681704,245970,172576
673686,235853,222007,683929,245686,192869
673686,235853,242007,685113,246026,213370
673686,255853,82007,674819,271986,48996
673686,255853,102007,671841,271690,69918
673686,255853,122007,675008,267783,90326
673686,255853,142007,677332,262964,110894
673686,255853,162007,679100,262438,131498
673686,255853,202007,681977,264978,171945
673686,255853,222007,684411,266273,190453
673686,255853,242007,687273,267418,212982
673686,275853,102007,674079,292571,70655
673686,275853,122007,677440,289589,91267
673686,275853,182007,678794,285228,152149
673686,275853,202007,681360,285751,172304
673686,275853,222007,684908,285443,191780
673686,275853,242007,690600,289576,217057
673686,295853,162007,675701,307486,130116
673686,295853,182007,677905,309407,149844
673686,295853,202007,680324,309791,171704
673686,295853,222007,684700,307933,191913
673686,295853,242007,686711,307371,211182
673686,315853,182007,675516,332631,148169
673686,315853,202007,678106,331575,171004
673686,315853,222007,681909,329259,189786
653686,95853,122007,668639,108089,101085
653686,95853,142007,671566,104447,119625
653686,95853,162007,673385,103569,140524
653686,115853,102007,665576,127545,71544
653686,115853,122007,666157,128751,94168
653686,115853,142007,669330,124948,117132
653686,115853,162007,672122,123306,137589
653686,115853,182007,672659,126814,158323
653686,135853,102007,666115,149460,74360
653686,135853,122007,665424,148316,91678
653686,135853,142007,667837,144575,115059
653686,135853,162007,668867,143927,136915
653686,135853,182007,669699,144114,158224
653686,155853,102007,663749,169396,68320
653686,155853,122007,663976,168534,88229
653686,155853,142007,667434,164617,112605
653686,155853,162007,666946,162932,136222
653686,155853,182007,669456,162942,156101
653686,155853,202007,669879,163617,180031
653686,175853,102007,659046,187508,66022
653686,175853,122007,660930,186877,89491
653686,175853,142007,664374,183686,113025
653686,175853,162007,666205,181792,136294
653686,175853,182007,667027,182702,156030
653686,175853,202007,668343,182069,176498
653686,195853,82007,655737,205913,45778
653686,195853,102007,655653,208755,65724
653686,195853,122007,657327,204725,89358
653686,195853,142007,661668,204146,114915
653686,195853,162007,664488,203151,135053
653686,195853,182007,665604,204226,154951
653686,195853,202007,665390,201554,176604
653686,215853,82007,654416,226761,48209
653686,215853,102007,654556,228419,67504
653686,215853,122007,658151,226763,92014
653686,215853,142007,659160,223090,114309
653686,215853,162007,661898,221890,135366
653686,215853,182007,664192,225102,155123
653686,215853,202007,664157,223577,175760
653686,235853,82007,653236,248764,51045
653686,235853,102007,653072,247564,71315
653686,235853,122007,656338,245485,91828
653686,235853,142007,659686,242158,114799
653686,235853,162007,659870,240700,134497
653686,235853,182007,660546,243408,155233
653686,235853,202007,662581,243127,178720
653686,255853,82007,651461,271377,49194
653686,255853,102007,654537,269662,71589
653686,255853,122007,655713,266115,92861
653686,255853,142007,658674,262715,114146
653686,255853,162007,661086,261003,135316
653686,255853,202007,662475,263373,176101
653686,255853,222007,663728,264893,197743
653686,275853,102007,653763,291609,71219
653686,275853,122007,656124,287516,92270
653686,275853,142007,659556,285096,113621
653686,275853,162007,662363,283889,134494
653686,275853,202007,662883,285378,176781
653686,275853,222007,664945,285874,197942
653686,295853,182007,657316,308229,152890
653686,295853,202007,660925,308039,174605
653686,295853,222007,663474,307446,194803
633686,95853,102007,647179,106723,82642
633686,95853,122007,647041,106006,102224
633686,95853,142007,650436,104720,122383
633686,95853,162007,652801,102832,143726
633686,115853,102007,644452,126630,76816
633686,115853,122007,644146,125239,98420
633686,115853,142007,648498,125257,121626
633686,115853,162007,653226,124140,143206
633686,115853,182007,652329,124671,164119
633686,135853,82007,641846,145529,52972
633686,135853,102007,643771,145105,77373
633686,135853,122007,646353,143327,97382
633686,135853,142007,649803,143671,118865
633686,135853,162007,652295,143629,139832
633686,135853,182007,651648,145127,160159
633686,135853,202007,655621,141258,187748
633686,155853,82007,640009,165474,52129
633686,155853,102007,641555,166058,73751
633686,155853,122007,644426,165693,96639
633686,155853,142007,647388,162812,117308
633686,155853,162007,648451,161910,140999
633686,155853,182007,650290,161165,160104
633686,155853,202007,648950,158621,182830
633686,175853,82007,636247,184401,53453
633686,175853,102007,637634,185321,73025
633686,175853,122007,641823,184517,94629
633686,175853,142007,645927,182388,115956
633686,175853,162007,647937,181795,138370
633686,175853,182007,647604,181313,157881
633686,175853,202007,646785,178321,183092
633686,195853,102007,635535,205316,72835
633686,195853,122007,640523,205895,93948
633686,195853,142007,644272,199939,118869
633686,195853,162007,645898,200839,139109
633686,195853,182007,645779,203782,158915
633686,195853,202007,648177,201240,181084
633686,215853,82007,632266,224277,54177
633686,215853,102007,634278,226187,73290
633686,215853,122007,636820,223645,96598
633686,215853,142007,641519,220982,119137
633686,215853,162007,643657,219390,138184
633686,215853,182007,644769,221313,162031
633686,215853,202007,646654,220378,180920
633686,235853,82007,633498,245921,55809
633686,235853,102007,631599,246207,76379
633686,235853,122007,636242,245003,97982
633686,235853,142007,640301,240392,120409
633686,235853,162007,643185,239610,139294
633686,235853,182007,645390,242875,158249
633686,235853,202007,645807,241450,180802
633686,255853,102007,632575,267361,79505
633686,255853,122007,635159,264755,98112
633686,255853,142007,637853,261228,115565
633686,255853,162007,642362,257919,139175
633686,255853,182007,642378,259991,161271
633686,275853,82007,632472,289482,59202
633686,275853,102007,632665,289546,79575
633686,275853,122007,633342,286942,100724
633686,275853,142007,638245,283410,117988
633686,275853,162007,641348,281598,137219
633686,275853,182007,643441,283475,158600
633686,295853,102007,632641,312245,78347
633686,295853,122007,633217,306743,102889
633686,295853,142007,638473,306911,121743
613686,95853,102007,626111,104693,87061
613686,95853,122007,627915,104347,106302
613686,95853,142007,630708,102276,125440
613686,95853,162007,633673,103333,145054
613686,115853,82007,621636,125224,59774
613686,115853,102007,624298,126014,80526
613686,115853,122007,625138,124055,104080
613686,115853,142007,630769,122122,124021
613686,115853,162007,634067,123519,144530
613686,115853,182007,633420,123884,164709
613686,135853,82007,620536,143650,58672
613686,135853,102007,623967,146553,78712
613686,135853,122007,624915,143300,103457
613686,135853,142007,629161,143860,121867
613686,135853,162007,630879,142576,143449
613686,135853,182007,632299,142579,162657
613686,135853,202007,632835,139396,185542
613686,155853,62007,616818,162543,39487
613686,155853,82007,619566,163007,58350
613686,155853,102007,621415,164427,77865
613686,155853,122007,624673,163135,103157
613686,155853,142007,627136,161935,120496
613686,155853,162007,631982,161187,141449
613686,155853,182007,629114,160768,164167
613686,155853,202007,628497,156075,181905
613686,175853,62007,613244,180714,43011
613686,175853,82007,616617,182414,60827
613686,175853,102007,618716,183029,78559
613686,175853,122007,622052,183135,100310
613686,175853,142007,626670,180374,120792
613686,175853,162007,628381,178140,142726
613686,175853,182007,629108,179751,163267
613686,175853,202007,629147,177118,183795
613686,195853,82007,610774,201024,61784
613686,195853,102007,614502,203227,80276
613686,195853,122007,619919,205573,98285
613686,195853,142007,624250,199474,121933
613686,195853,162007,626845,198608,144199
613686,195853,182007,627701,198218,163738
613686,195853,202007,629542,196808,184937
613686,215853,42007,616948,225580,21406
613686,215853,62007,617196,217173,42535
613686,215853,82007,612920,219783,63638
613686,215853,102007,612953,223375,81637
613686,215853,122007,617423,222225,102623
613686,215853,142007,620433,220469,123055
613686,215853,162007,624139,220270,143309
613686,215853,182007,624755,219519,162939
613686,215853,202007,629003,218164,186427
613686,235853,22007,617362,243671,5413
613686,235853,42007,618665,247270,21073
613686,235853,62007,620302,244679,42257
613686,235853,82007,614470,240312,66289
613686,235853,102007,613713,241962,84058
613686,235853,122007,618052,242297,102902
613686,235853,142007,621168,240742,121708
613686,235853,162007,623390,240297,143834
613686,235853,182007,622881,239738,166153
613686,235853,202007,626191,239996,185691
613686,255853,42007,619439,268103,26760
613686,255853,62007,618766,268277,47029
613686,255853,102007,614393,264003,85404
613686,255853,122007,617014,261880,103105
613686,255853,142007,618603,260075,122507
613686,255853,162007,621854,257459,144021
613686,255853,182007,623551,258887,165833
613686,255853,202007,626658,257916,186668
613686,275853,82007,612695,288330,64990
613686,275853,102007,613615,285944,85772
613686,275853,122007,617099,283260,106091
613686,275853,142007,620371,281890,125489
613686,275853,162007,624706,280214,145553
613686,275853,182007,626339,280001,161104
613686,275853,202007,628410,281727,184840
613686,295853,102007,612400,306157,88429
613686,295853,122007,614762,303499,108268
613686,295853,142007,621386,304909,126715
613686,295853,162007,625457,301246,145856
613686,295853,182007,625670,303332,164065
593686,95853,82007,605082,102503,70149
593686,95853,102007,605204,103787,92602
593686,95853,122007,609109,101819,111037
593686,95853,142007,612745,101152,126936
593686,115853,62007,599699,120771,49825
593686,115853,82007,598462,120654,64288
593686,115853,102007,604132,122514,85546
593686,115853,122007,605694,122392,108191
593686,115853,142007,612244,121292,126363
593686,115853,162007,614320,121197,148510
593686,135853,62007,599510,139459,46075
593686,135853,82007,598937,140151,65589
593686,135853,102007,602580,142420,84208
593686,135853,122007,605223,142884,107775
593686,135853,142007,608973,142122,127014
593686,135853,162007,614185,141210,144578
593686,135853,182007,612551,141095,168647
593686,135853,202007,611508,137503,191545
593686,155853,42007,597049,160956,30602
593686,155853,62007,597328,159050,47979
593686,155853,82007,597770,161124,64499
593686,155853,102007,599343,161308,82806
593686,155853,122007,603754,161660,107983
593686,155853,142007,607168,163071,125089
593686,155853,162007,610021,161142,145842
593686,155853,182007,610896,159701,165824
593686,155853,202007,612158,157809,190240
593686,175853,42007,595184,182610,26986
593686,175853,62007,593481,181159,48499
593686,175853,82007,595011,182082,66794
593686,175853,102007,599732,182138,83416
593686,175853,122007,600307,180950,106211
593686,175853,142007,605547,181794,126587
593686,175853,162007,610220,179980,146824
593686,175853,182007,611446,180042,167470
